@RELATION 'Shuttle, without duplicates, v01'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
41.0,1.0,83.0,0.0,38.0,-6.0,42.0,44.0,2.0,1757.0,'no'
48.0,-4.0,84.0,0.0,46.0,0.0,37.0,38.0,2.0,8027.0,'no'
41.0,0.0,83.0,0.0,42.0,4.0,41.0,41.0,0.0,7726.0,'no'
42.0,-4.0,86.0,0.0,42.0,0.0,44.0,44.0,0.0,1370.0,'no'
56.0,0.0,91.0,-1.0,56.0,23.0,35.0,34.0,0.0,13712.0,'no'
41.0,4.0,83.0,5.0,38.0,-4.0,42.0,44.0,2.0,7978.0,'no'
48.0,2.0,77.0,0.0,46.0,0.0,29.0,30.0,2.0,429.0,'no'
49.0,3.0,82.0,0.0,50.0,0.0,33.0,33.0,0.0,2050.0,'no'
47.0,1.0,83.0,7.0,46.0,0.0,37.0,37.0,0.0,4026.0,'no'
37.0,0.0,75.0,5.0,24.0,-2.0,38.0,52.0,14.0,7201.0,'no'
37.0,0.0,77.0,-1.0,38.0,16.0,39.0,38.0,0.0,6104.0,'no'
64.0,0.0,111.0,0.0,62.0,-1.0,47.0,49.0,2.0,4850.0,'no'
45.0,-1.0,78.0,0.0,44.0,0.0,34.0,34.0,0.0,9251.0,'no'
48.0,-1.0,86.0,0.0,46.0,0.0,39.0,40.0,2.0,9648.0,'no'
37.0,0.0,78.0,-3.0,0.0,0.0,42.0,78.0,36.0,11493.0,'no'
45.0,-1.0,77.0,0.0,44.0,-8.0,31.0,33.0,2.0,10484.0,'no'
37.0,-9.0,77.0,0.0,20.0,0.0,40.0,56.0,16.0,10824.0,'no'
56.0,0.0,84.0,0.0,56.0,0.0,29.0,28.0,0.0,10581.0,'no'
46.0,0.0,84.0,0.0,46.0,2.0,38.0,37.0,0.0,7628.0,'no'
41.0,0.0,78.0,0.0,42.0,26.0,37.0,37.0,0.0,6047.0,'no'
37.0,0.0,80.0,-1.0,36.0,-4.0,43.0,44.0,2.0,13756.0,'no'
55.0,-1.0,80.0,0.0,-4.0,5.0,25.0,85.0,60.0,266.0,'no'
46.0,4.0,102.0,0.0,46.0,8.0,57.0,56.0,0.0,6243.0,'no'
51.0,0.0,78.0,0.0,52.0,4.0,27.0,26.0,0.0,9189.0,'no'
55.0,0.0,97.0,4.0,42.0,0.0,41.0,55.0,14.0,5859.0,'no'
56.0,1.0,97.0,0.0,56.0,13.0,40.0,40.0,0.0,11553.0,'no'
78.0,-3.0,82.0,0.0,-46.0,0.0,4.0,128.0,124.0,6064.0,'no'
37.0,0.0,78.0,0.0,2.0,-1.0,41.0,75.0,34.0,1415.0,'no'
44.0,0.0,81.0,7.0,42.0,-7.0,37.0,39.0,2.0,3419.0,'no'
47.0,4.0,84.0,0.0,46.0,0.0,38.0,38.0,0.0,9294.0,'no'
60.0,0.0,108.0,-1.0,60.0,0.0,49.0,49.0,0.0,6021.0,'no'
37.0,0.0,80.0,0.0,34.0,8.0,43.0,46.0,4.0,1195.0,'no'
37.0,0.0,97.0,0.0,28.0,6.0,60.0,69.0,8.0,5157.0,'no'
45.0,-1.0,88.0,-1.0,44.0,12.0,43.0,44.0,2.0,8008.0,'no'
47.0,1.0,90.0,0.0,46.0,0.0,43.0,43.0,0.0,8802.0,'no'
37.0,0.0,76.0,3.0,28.0,-14.0,40.0,48.0,8.0,9731.0,'no'
41.0,-1.0,75.0,0.0,42.0,15.0,34.0,34.0,0.0,4564.0,'no'
37.0,0.0,108.0,-12.0,28.0,0.0,71.0,80.0,8.0,1708.0,'no'
55.0,0.0,77.0,0.0,28.0,10.0,22.0,49.0,26.0,9620.0,'no'
37.0,0.0,104.0,-1.0,20.0,27.0,67.0,84.0,16.0,3787.0,'no'
37.0,0.0,76.0,1.0,28.0,-3.0,39.0,47.0,8.0,14359.0,'no'
41.0,0.0,88.0,4.0,38.0,-8.0,47.0,49.0,2.0,13157.0,'no'
41.0,-5.0,97.0,0.0,42.0,0.0,56.0,56.0,0.0,5914.0,'no'
52.0,-1.0,81.0,0.0,52.0,-2.0,28.0,29.0,0.0,408.0,'no'
37.0,1.0,75.0,-2.0,20.0,0.0,38.0,54.0,16.0,5704.0,'no'
81.0,0.0,86.0,0.0,-24.0,-15.0,4.0,112.0,108.0,1546.0,'no'
37.0,0.0,79.0,0.0,8.0,-14.0,42.0,71.0,28.0,6626.0,'no'
46.0,4.0,79.0,0.0,46.0,12.0,33.0,32.0,0.0,862.0,'no'
45.0,0.0,86.0,-3.0,44.0,0.0,40.0,42.0,2.0,3430.0,'no'
56.0,0.0,95.0,0.0,44.0,11.0,40.0,51.0,12.0,5487.0,'no'
55.0,0.0,93.0,0.0,42.0,-20.0,37.0,51.0,14.0,110.0,'no'
37.0,0.0,76.0,0.0,34.0,0.0,38.0,42.0,4.0,7271.0,'no'
37.0,0.0,77.0,0.0,8.0,0.0,40.0,69.0,30.0,14379.0,'no'
45.0,-1.0,77.0,0.0,44.0,-15.0,32.0,34.0,2.0,13171.0,'no'
37.0,0.0,77.0,0.0,-6.0,22.0,41.0,85.0,44.0,10632.0,'no'
42.0,0.0,84.0,-6.0,42.0,0.0,41.0,43.0,2.0,11613.0,'no'
37.0,0.0,77.0,0.0,36.0,-19.0,39.0,41.0,2.0,8955.0,'no'
41.0,0.0,77.0,0.0,38.0,-25.0,36.0,38.0,2.0,5315.0,'no'
41.0,4.0,77.0,0.0,38.0,-25.0,36.0,39.0,2.0,2459.0,'no'
37.0,0.0,104.0,0.0,20.0,2.0,67.0,84.0,16.0,2993.0,'no'
43.0,0.0,87.0,2.0,42.0,-7.0,44.0,46.0,2.0,12732.0,'no'
53.0,0.0,81.0,1.0,54.0,19.0,28.0,26.0,0.0,10916.0,'no'
56.0,0.0,77.0,0.0,-12.0,1.0,21.0,90.0,68.0,7119.0,'no'
37.0,0.0,95.0,0.0,10.0,0.0,58.0,85.0,28.0,7846.0,'no'
38.0,0.0,92.0,0.0,18.0,5.0,54.0,74.0,20.0,11429.0,'no'
45.0,-2.0,79.0,0.0,46.0,13.0,33.0,32.0,0.0,1490.0,'no'
56.0,3.0,77.0,0.0,-24.0,0.0,21.0,103.0,82.0,61.0,'no'
37.0,0.0,105.0,0.0,36.0,12.0,68.0,69.0,2.0,6879.0,'no'
46.0,1.0,78.0,0.0,46.0,13.0,32.0,32.0,0.0,7440.0,'no'
42.0,4.0,82.0,0.0,42.0,0.0,40.0,41.0,0.0,13484.0,'no'
80.0,2.0,84.0,0.0,-40.0,4.0,4.0,126.0,122.0,4158.0,'no'
37.0,0.0,81.0,0.0,24.0,-2.0,44.0,57.0,14.0,11280.0,'no'
41.0,0.0,77.0,0.0,38.0,-30.0,36.0,38.0,2.0,11333.0,'no'
83.0,0.0,86.0,0.0,-4.0,15.0,3.0,92.0,88.0,3622.0,'no'
55.0,0.0,98.0,5.0,50.0,0.0,42.0,49.0,6.0,3693.0,'no'
46.0,0.0,88.0,2.0,46.0,6.0,41.0,41.0,0.0,4780.0,'no'
46.0,-1.0,78.0,-2.0,46.0,0.0,32.0,32.0,0.0,2170.0,'no'
46.0,1.0,86.0,8.0,46.0,2.0,41.0,40.0,0.0,7019.0,'no'
37.0,0.0,77.0,-1.0,28.0,0.0,40.0,48.0,8.0,2081.0,'no'
56.0,0.0,92.0,0.0,56.0,16.0,36.0,35.0,0.0,9800.0,'no'
37.0,0.0,77.0,2.0,-2.0,0.0,39.0,79.0,40.0,2516.0,'no'
37.0,0.0,77.0,8.0,36.0,-26.0,39.0,41.0,2.0,12913.0,'no'
37.0,0.0,79.0,0.0,10.0,0.0,42.0,69.0,26.0,13707.0,'no'
41.0,-5.0,81.0,0.0,38.0,-30.0,40.0,43.0,2.0,1207.0,'no'
43.0,-2.0,81.0,0.0,42.0,0.0,38.0,39.0,2.0,5505.0,'no'
57.0,-5.0,88.0,6.0,56.0,0.0,32.0,31.0,0.0,11274.0,'no'
59.0,0.0,86.0,-1.0,56.0,-11.0,28.0,30.0,2.0,8433.0,'no'
52.0,3.0,84.0,0.0,52.0,0.0,32.0,33.0,0.0,8464.0,'no'
37.0,0.0,82.0,0.0,36.0,7.0,45.0,46.0,2.0,8628.0,'no'
48.0,0.0,81.0,7.0,46.0,0.0,33.0,34.0,2.0,11472.0,'no'
48.0,0.0,83.0,0.0,46.0,-3.0,35.0,37.0,2.0,6131.0,'no'
46.0,0.0,82.0,0.0,46.0,3.0,36.0,35.0,0.0,204.0,'no'
39.0,5.0,79.0,0.0,38.0,0.0,40.0,40.0,0.0,8718.0,'no'
51.0,1.0,79.0,1.0,52.0,9.0,27.0,27.0,0.0,12818.0,'no'
47.0,-4.0,86.0,0.0,46.0,0.0,38.0,39.0,0.0,12464.0,'no'
56.0,0.0,77.0,0.0,12.0,0.0,22.0,65.0,42.0,3612.0,'no'
38.0,3.0,79.0,0.0,38.0,0.0,41.0,41.0,0.0,7397.0,'no'
38.0,2.0,81.0,0.0,38.0,0.0,42.0,42.0,0.0,1319.0,'no'
55.0,0.0,93.0,1.0,8.0,0.0,37.0,85.0,48.0,12973.0,'no'
55.0,0.0,96.0,0.0,46.0,1.0,41.0,50.0,8.0,8565.0,'no'
56.0,0.0,85.0,0.0,56.0,12.0,29.0,28.0,0.0,8085.0,'no'
41.0,5.0,79.0,0.0,42.0,14.0,38.0,38.0,0.0,10282.0,'no'
44.0,2.0,78.0,0.0,44.0,0.0,34.0,34.0,0.0,10531.0,'no'
55.0,-4.0,89.0,0.0,54.0,0.0,34.0,35.0,0.0,2629.0,'no'
48.0,-1.0,86.0,-3.0,46.0,-5.0,39.0,40.0,2.0,1654.0,'no'
43.0,1.0,88.0,-1.0,42.0,0.0,45.0,47.0,2.0,13674.0,'no'
48.0,-3.0,110.0,0.0,46.0,-3.0,62.0,64.0,2.0,9719.0,'no'
56.0,0.0,86.0,0.0,56.0,12.0,30.0,29.0,0.0,5976.0,'no'
37.0,0.0,83.0,0.0,2.0,-6.0,46.0,80.0,34.0,10136.0,'no'
51.0,0.0,84.0,0.0,50.0,-26.0,33.0,35.0,2.0,5220.0,'no'
53.0,-2.0,79.0,0.0,54.0,14.0,26.0,24.0,0.0,4799.0,'no'
79.0,2.0,83.0,0.0,-42.0,0.0,4.0,126.0,122.0,7010.0,'no'
37.0,0.0,76.0,-3.0,34.0,25.0,39.0,42.0,2.0,2640.0,'no'
55.0,0.0,77.0,0.0,28.0,5.0,21.0,48.0,28.0,7371.0,'no'
41.0,0.0,81.0,0.0,42.0,6.0,40.0,40.0,0.0,13248.0,'no'
49.0,-3.0,77.0,0.0,50.0,14.0,29.0,28.0,0.0,8847.0,'no'


